Distance(mi),Amenity,No_Exit,Station,Sunrise_Sunset,Season,Snow_Ice,Low_Vis_Weather,Rainy,Qty_Slowing_Elements
0.0,0,0,0,1,Spring,0,0,0,0
1.146,0,0,0,1,Spring,0,1,0,0
0.041,0,0,0,1,Winter,0,0,0,0
0.471,0,0,0,0,Spring,0,1,0,0
0.544,0,0,0,0,Winter,0,0,0,0
0.381,0,0,0,1,Winter,0,0,0,0
0.057,0,0,0,0,Winter,0,0,0,0
0.926,0,0,0,0,Fall,0,0,0,1
0.0,0,0,0,0,Spring,0,0,0,0
1.165,0,0,0,1,Winter,0,0,0,0
0.097,0,0,0,0,Fall,0,0,0,0
0.448,0,0,0,1,Fall,0,0,0,0
1.495,0,0,0,1,Winter,0,0,0,0
0.056,0,0,0,1,Winter,0,0,0,0
1.849,0,0,0,0,Winter,0,0,0,0
0.161,0,0,0,0,Fall,0,0,1,0
0.0,0,0,0,1,Winter,1,0,1,0
0.909,0,0,0,1,Fall,0,0,0,0
0.087,0,0,0,0,Fall,0,0,1,0
0.584,0,0,0,0,Summer,0,0,1,0
0.605,0,0,0,1,Fall,0,0,0,0
0.353,0,0,0,0,Fall,0,0,0,1
0.351,0,0,0,1,Summer,0,0,0,0
0.293,0,0,0,1,Summer,0,0,0,2
1.283,0,0,0,1,Winter,0,1,0,0
0.0,0,0,0,1,Summer,0,0,1,1
0.804,0,0,0,1,Summer,0,1,0,0
0.211,0,0,0,1,Summer,0,0,0,0
1.645,0,0,0,1,Summer,0,1,0,0
0.8079999999999999,0,0,0,1,Winter,0,0,0,0
3.417,0,0,0,1,Spring,0,0,0,0
1.402,0,0,0,1,Summer,0,0,0,0
1.11,0,0,0,0,Winter,0,0,0,0
3.055,0,0,0,1,Fall,0,0,0,0
0.022,0,0,0,0,Winter,0,0,0,2
0.351,0,0,0,0,Winter,0,0,1,1
0.0,0,0,0,1,Winter,0,0,0,0
0.335,0,0,0,1,Fall,0,1,0,2
0.025,0,0,0,0,Winter,0,1,0,1
4.36,0,0,0,1,Fall,0,0,0,0
0.401,0,0,0,0,Fall,0,1,0,1
0.574,0,0,0,1,Summer,0,0,0,0
0.291,0,0,0,0,Winter,0,0,0,1
1.146,0,0,0,0,Summer,0,0,0,0
0.0,0,0,0,0,Summer,0,0,0,1
0.01,0,0,0,1,Fall,0,0,0,0
0.889,0,0,0,1,Fall,0,1,0,0
1.1599999666213991,0,0,0,0,Spring,0,0,0,0
0.151,0,0,0,1,Summer,0,0,0,1
3.099,0,0,0,1,Summer,0,0,0,0
0.622,0,0,0,0,Summer,0,0,0,0
0.207,0,0,0,0,Fall,0,0,0,1
0.0,0,0,0,1,Winter,0,1,0,0
1.83,0,0,0,1,Summer,0,0,0,0
0.022,0,0,0,0,Winter,0,0,0,1
1.546,0,0,0,1,Summer,0,0,0,0
0.97,0,0,0,0,Fall,0,0,0,0
0.664,0,0,0,1,Fall,0,0,0,0
0.205,0,0,0,0,Spring,0,0,0,1
0.0,0,0,0,1,Spring,0,1,0,1
0.0,0,0,0,1,Winter,0,0,0,0
0.408,0,0,0,1,Spring,0,0,0,0
0.189,0,0,0,0,Fall,0,0,0,1
0.13,0,0,0,0,Spring,0,0,0,1
0.0,0,0,1,1,Spring,0,1,0,3
0.421,0,0,0,0,Summer,0,0,1,0
0.041,0,0,0,0,Winter,0,0,0,1
0.01,0,0,0,0,Winter,0,1,0,0
5.9000000953674325,0,0,0,1,Summer,0,1,0,0
2.277,0,0,0,0,Fall,0,0,0,0
1.597,0,0,0,1,Winter,0,1,0,0
0.01,0,0,0,1,Fall,0,0,0,0
1.4509999999999998,0,0,0,1,Winter,0,0,0,1
1.88,0,0,0,1,Spring,0,1,0,0
0.0,0,0,0,1,Spring,0,0,0,0
0.474,0,0,0,0,Summer,0,0,0,1
0.0,0,0,0,1,Winter,0,0,0,0
0.021,0,1,0,1,Fall,0,0,0,1
1.824,0,0,0,0,Winter,0,1,0,0
0.7120000000000001,0,0,0,0,Spring,0,0,1,0
7.039999961853027,0,0,0,1,Winter,0,0,0,0
0.474,0,0,0,1,Spring,0,0,0,0
0.0,0,0,0,1,Spring,0,0,1,0
2.044,0,0,0,1,Summer,0,0,0,0
0.4,0,0,0,1,Fall,0,0,0,2
1.2799999713897705,0,0,0,1,Spring,0,0,0,0
0.107,0,0,0,1,Fall,0,1,0,0
0.009,0,0,0,0,Spring,0,0,0,1
0.043,0,0,0,1,Winter,0,0,0,0
1.3230000000000002,0,0,0,1,Summer,0,1,0,0
0.905,0,0,0,0,Fall,0,1,0,0
0.828,0,0,0,1,Spring,0,0,0,0
0.258,0,0,0,0,Spring,0,1,0,0
0.433,0,0,0,1,Summer,0,0,0,1
0.422,0,0,0,1,Fall,0,1,0,0
2.12,0,0,0,1,Spring,0,1,0,0
0.0,0,0,0,0,Winter,0,0,0,0
0.388,0,0,0,0,Summer,0,0,0,2
2.417,0,0,0,1,Summer,0,0,0,0
0.746,0,0,0,0,Summer,0,0,0,0
0.013,0,0,0,1,Fall,0,0,0,1
0.821,0,0,0,1,Spring,0,0,0,0
0.349,0,0,0,0,Winter,0,0,0,0
0.256,0,0,0,1,Spring,0,0,0,0
0.424,0,0,0,0,Winter,0,0,0,0
0.016,0,0,0,0,Fall,0,0,0,0
0.0,0,0,0,1,Summer,0,0,0,1
0.0,0,0,0,0,Winter,0,0,1,0
4.081,0,0,0,1,Winter,0,0,0,0
0.0,0,0,0,0,Summer,0,0,0,0
0.187,0,0,0,0,Winter,0,0,0,0
5.206,0,0,0,1,Winter,0,0,0,0
0.7909999999999999,0,0,0,0,Fall,0,0,0,0
0.0,0,0,0,1,Fall,0,0,0,1
0.206,0,0,0,1,Spring,0,0,0,0
0.411,0,0,0,1,Summer,0,0,0,0
0.0,0,0,0,1,Spring,0,0,0,0
0.043,0,0,0,1,Fall,0,0,0,1
0.0,0,0,0,1,Winter,0,0,0,1
0.511,0,0,0,1,Winter,0,0,0,1
0.0,0,0,0,1,Summer,0,0,0,1
0.116,0,0,0,1,Fall,0,0,0,0
0.426,0,0,0,1,Fall,0,0,0,0
1.4,0,0,0,1,Summer,0,0,0,0
0.727,0,0,0,1,Summer,0,1,0,0
4.912,0,0,0,1,Winter,0,0,0,0
1.911,0,0,0,1,Summer,0,0,0,0
0.01,0,0,0,1,Fall,0,1,0,0
0.0,0,0,0,1,Summer,0,0,0,0
0.041,0,0,0,1,Summer,0,0,1,0
0.21,0,0,0,1,Spring,0,0,0,0
0.343,0,0,0,1,Spring,0,0,1,0
0.034,0,0,0,1,Summer,0,0,0,0
1.385,0,0,0,1,Spring,0,0,0,0
0.0,1,0,0,1,Spring,0,0,0,2
0.01,0,0,0,0,Fall,0,0,0,1
8.460000038146973,0,0,0,1,Summer,0,1,0,0
0.075,0,0,0,1,Fall,0,0,0,1
0.6940000000000001,0,0,0,1,Spring,0,0,0,0
1.043,0,0,0,1,Winter,0,0,0,0
1.107,0,0,0,0,Fall,0,1,0,0
0.359,0,0,0,1,Fall,0,0,0,0
0.221,0,0,0,1,Winter,1,0,0,0
1.108,0,0,0,1,Fall,0,1,0,0
0.254,0,0,0,1,Fall,0,0,0,0
0.03,0,0,0,0,Fall,0,1,0,0
0.0099999997764825,0,0,0,1,Spring,0,0,0,0
0.371,0,0,0,0,Winter,0,0,0,0
0.084,0,0,0,0,Winter,0,1,0,1
0.66,0,0,0,0,Fall,0,0,0,0
3.056,0,0,0,0,Winter,0,1,0,1
0.0,0,0,0,1,Fall,0,0,1,1
10.859999656677246,0,0,0,1,Summer,0,1,0,0
0.428,0,0,0,1,Fall,0,0,0,1
0.04,0,0,0,0,Winter,0,1,0,1
0.202,0,0,0,0,Fall,0,0,0,0
0.029,0,0,0,1,Winter,0,1,0,0
0.755,0,0,0,0,Fall,0,0,0,0
5.752000000000002,0,0,0,1,Summer,0,0,0,0
3.671,0,0,0,1,Fall,0,0,0,0
0.01,0,0,0,1,Winter,0,0,0,0
0.352,0,0,0,0,Winter,0,0,0,0
0.012,0,0,0,1,Winter,0,0,0,0
0.359,0,0,0,1,Winter,0,0,0,0
0.078,0,0,0,1,Fall,0,0,0,0
0.0,0,0,0,1,Winter,0,0,0,1
0.352,0,0,0,1,Winter,0,0,0,0
1.095,0,0,0,1,Spring,0,0,0,0
0.041,0,0,0,1,Summer,0,0,0,0
0.8959999999999999,0,0,0,1,Summer,0,1,0,0
0.381,0,0,0,1,Fall,0,0,0,0
0.484,0,0,0,1,Winter,0,1,0,0
0.242,0,0,0,0,Spring,0,0,1,0
0.428,0,0,0,0,Winter,0,0,0,1
0.0,0,0,0,1,Spring,0,0,0,1
0.01,0,0,0,1,Winter,0,0,0,0
9.149999618530272,0,0,0,1,Winter,0,0,0,0
1.7519999999999998,0,0,0,0,Winter,0,1,0,0
0.044,0,0,0,0,Winter,1,0,0,0
0.35,0,0,0,1,Summer,0,0,0,0
0.014,0,0,0,0,Winter,0,0,0,0
0.384,0,0,0,0,Winter,0,1,0,1
0.255,0,0,0,0,Winter,0,0,0,0
0.054,0,0,0,0,Winter,0,0,0,0
0.035,0,0,0,0,Winter,0,0,0,0
0.0,0,0,0,0,Fall,0,0,0,0
0.521,0,0,0,0,Fall,0,0,0,0
0.056,0,0,0,1,Summer,0,0,0,0
0.303,0,0,0,0,Spring,0,1,0,0
1.3430000000000002,0,0,0,1,Fall,0,0,0,1
0.0,0,0,0,1,Spring,0,1,0,2
0.0,0,0,0,0,Winter,0,0,1,1
0.424,0,0,0,1,Fall,0,0,0,0
0.46,0,0,0,1,Spring,0,1,0,2
0.0,0,0,0,0,Winter,0,1,0,0
0.0,0,0,0,1,Spring,0,0,0,0
2.3399999141693115,0,0,0,1,Fall,0,0,0,2
0.0,0,0,0,0,Fall,0,0,0,1
0.019,0,0,0,0,Winter,0,0,0,0
0.266,0,0,0,1,Summer,0,0,0,1
0.332,0,0,0,0,Winter,0,0,0,0
0.377,0,0,0,0,Winter,0,0,1,0
0.0,0,0,0,1,Fall,0,0,0,0
0.064,0,0,0,1,Summer,0,0,1,0
1.883,0,0,0,0,Winter,0,0,0,0
1.164,0,0,0,1,Summer,0,0,0,0
12.3100004196167,0,0,0,1,Fall,0,1,0,0
0.033,0,0,0,1,Spring,0,0,0,1
0.4370000000000001,0,0,0,1,Spring,0,0,0,0
0.036,0,0,0,0,Spring,0,0,0,1
0.0,0,0,1,1,Spring,0,1,0,2
2.299999952316284,0,0,0,0,Fall,0,0,0,0
0.0,0,0,0,0,Winter,0,0,0,0
1.283,0,0,0,0,Winter,1,0,0,0
0.613,0,0,0,0,Fall,0,0,0,0
0.861,0,0,0,0,Fall,0,1,0,0
0.312,0,0,0,1,Fall,0,1,0,0
5.836,0,0,0,1,Fall,0,0,0,0
0.027,0,0,0,1,Summer,0,0,0,0
0.899,0,0,0,1,Winter,0,0,0,0
0.192,0,0,0,1,Summer,0,0,0,0
0.0,0,0,0,0,Fall,0,0,0,0
0.0,0,0,0,1,Spring,0,0,0,0
0.089,0,0,0,1,Spring,0,0,0,0
1.001,0,0,0,1,Fall,0,0,0,0
0.614,0,0,0,1,Winter,0,1,0,1
2.942,0,0,0,1,Summer,0,0,0,0
0.009,0,0,0,0,Winter,0,0,0,1
0.505,0,0,0,0,Winter,0,1,0,1
0.924,0,0,0,0,Fall,0,0,0,0
0.0,0,0,0,0,Winter,0,0,0,1
0.14,0,0,0,1,Fall,0,0,0,0
0.812,0,0,0,1,Summer,0,0,0,0
0.042,0,0,0,0,Fall,0,0,0,0
0.0,0,0,0,1,Winter,0,1,0,0
0.925,0,0,0,0,Winter,0,0,0,0
0.0,0,0,0,0,Fall,0,0,1,0
0.01,0,0,0,0,Spring,0,0,0,0
0.339,0,0,0,1,Spring,0,0,0,0
0.794,0,0,0,0,Fall,0,0,0,0
1.0659999999999998,0,0,0,1,Winter,0,0,0,0
0.061,0,0,0,1,Fall,0,0,0,0
0.908,0,0,0,0,Fall,0,0,0,0
0.0,0,0,0,0,Winter,0,0,1,0
1.6269999999999998,0,0,0,0,Winter,0,0,0,0
3.245,0,0,0,0,Winter,1,0,1,0
0.94,0,0,0,1,Fall,0,0,0,0
0.001,0,0,0,1,Fall,0,0,0,0
0.101,0,0,0,0,Fall,0,0,0,0
0.0,0,0,0,1,Summer,0,0,1,0
1.955,0,0,0,0,Fall,0,0,0,1
0.0,0,0,0,0,Winter,0,1,0,0
0.599,0,0,0,1,Spring,0,0,1,0
1.336,0,0,0,1,Spring,0,0,0,0
0.386,0,0,0,0,Winter,0,0,0,0
0.268,0,0,0,1,Spring,0,0,0,0
0.031,0,0,0,0,Summer,0,0,0,0
3.347,0,0,0,0,Winter,0,0,0,0
2.169,0,0,0,1,Spring,0,0,0,0
0.041,0,0,0,1,Fall,0,0,0,0
0.017,0,0,0,0,Winter,0,1,0,0
0.584,0,0,0,1,Fall,0,0,0,0
0.376,0,0,0,1,Fall,0,0,0,0
0.054,0,0,0,0,Fall,0,1,0,0
0.146,0,0,0,1,Winter,0,0,0,0
2.880000114440918,0,0,0,1,Spring,0,0,0,1
0.943,0,0,0,1,Summer,0,0,1,0
0.787,0,0,0,1,Spring,0,0,0,1
0.389,0,0,0,0,Winter,0,0,0,1
1.017,0,0,0,1,Spring,0,1,0,0
0.341,0,0,0,1,Winter,0,0,0,0
0.187,0,0,0,1,Winter,0,0,0,1
0.512,0,0,0,1,Winter,0,0,0,0
0.0,0,0,0,1,Spring,0,0,0,0
0.016,0,0,0,1,Fall,0,0,1,1
0.501,0,0,0,0,Fall,0,0,0,0
1.643,0,0,0,0,Fall,0,0,0,0
0.0,0,0,0,1,Summer,0,0,0,0
0.0,0,0,1,0,Winter,0,1,0,1
0.285,0,0,0,1,Spring,0,0,0,0
0.0,0,0,0,1,Winter,0,0,0,1
2.765,0,0,0,1,Spring,0,0,0,0
0.0,0,0,0,0,Fall,0,1,0,0
0.033,0,0,0,1,Spring,0,0,0,0
0.0,0,0,0,1,Winter,0,0,1,0
0.004,0,0,0,1,Summer,0,0,0,2
0.009,0,0,0,1,Fall,0,0,0,1
1.943,0,0,0,1,Summer,0,0,0,0
0.0,0,0,0,0,Summer,0,0,0,1
0.01,0,0,0,1,Winter,0,0,0,0
0.198,0,0,0,0,Winter,0,0,0,0
0.0,0,0,0,1,Winter,0,0,0,0
0.039,0,0,0,1,Spring,0,0,0,3
0.964,0,0,0,1,Fall,0,0,0,0
0.5299999713897705,0,0,0,0,Spring,0,0,0,0
7.018,0,0,0,1,Fall,0,0,0,1
0.0,0,0,0,1,Winter,0,1,0,2
0.18,0,0,0,0,Winter,0,0,1,0
0.81,0,0,0,0,Spring,0,1,0,0
0.0,0,0,0,0,Fall,0,0,0,1
0.815,0,0,0,1,Spring,0,0,0,0
4.774,0,0,0,1,Summer,0,0,0,0
0.131,0,0,0,1,Winter,0,0,0,0
0.101,0,0,0,1,Spring,0,0,0,1
0.0,0,0,0,1,Spring,0,0,0,0
0.021,0,0,1,1,Summer,0,0,0,2
0.0,0,0,0,1,Winter,1,0,0,0
0.01,0,0,0,1,Spring,0,0,1,1
1.001,0,0,0,1,Summer,0,0,0,0
0.0,0,0,0,1,Summer,0,0,1,0
6.064,0,0,0,1,Summer,0,0,0,1
1.199,0,0,0,1,Spring,0,0,0,0
0.562,0,0,0,1,Summer,0,0,0,0
0.915,0,0,0,0,Fall,0,0,0,0
0.04,0,0,0,1,Spring,0,0,0,0
0.903,0,0,0,1,Spring,0,0,0,0
0.024,0,0,0,1,Fall,0,0,0,1
0.3720000000000001,0,0,0,0,Summer,0,0,0,0
2.1,0,0,0,0,Fall,0,1,0,0
0.0,0,0,0,0,Fall,0,0,0,0
0.109,0,0,0,0,Winter,0,0,0,1
0.0,0,0,0,0,Summer,0,0,0,0
0.0,0,0,1,1,Spring,0,1,0,2
0.016,0,0,0,0,Fall,0,0,0,0
0.8009999999999999,0,0,0,1,Fall,0,1,0,0
0.238,0,0,0,0,Winter,0,1,0,0
0.0,0,0,0,1,Fall,0,1,0,0
2.057,0,0,0,1,Fall,0,1,0,0
0.033,0,0,0,0,Winter,0,0,0,0
1.96,0,0,0,0,Fall,0,1,0,0
0.098,0,0,0,1,Summer,0,0,1,0
2.422,0,0,0,1,Spring,0,0,0,0
0.447,0,0,0,0,Winter,0,1,0,0
0.0,0,0,0,1,Spring,0,1,0,0
0.0099999997764825,0,0,0,1,Spring,0,0,0,0
0.143,0,0,0,0,Winter,0,0,0,0
0.429,0,0,0,1,Winter,0,1,0,1
0.162,0,0,0,1,Winter,1,0,0,0
0.982,0,0,0,1,Fall,0,1,0,0
1.175,0,0,0,1,Summer,0,0,0,0
1.3019999999999998,0,0,0,1,Winter,0,0,0,1
0.937,0,0,0,1,Summer,0,1,0,0
0.01,0,0,0,0,Spring,0,1,0,0
0.0,0,0,0,1,Summer,0,0,1,0
0.391,0,0,0,1,Summer,0,0,0,1
0.187,0,0,0,1,Fall,0,0,0,0
0.0,1,0,0,1,Spring,0,0,0,0
0.624,0,0,0,0,Fall,0,0,0,0
0.905,0,0,0,0,Fall,0,0,0,0
0.192,0,0,0,0,Spring,0,0,0,0
0.156,0,0,0,0,Summer,0,0,0,0
0.312,0,0,0,1,Spring,0,0,0,0
0.002,0,0,1,1,Winter,0,0,0,2
0.971,0,0,0,0,Fall,0,0,1,1
0.621,0,0,0,1,Spring,0,0,1,0
0.006,0,0,0,1,Winter,0,0,0,1
1.11,0,0,0,0,Fall,0,0,0,0
0.88,0,0,0,1,Summer,0,1,0,0
1.774,0,0,0,1,Winter,0,1,0,0
0.0,0,0,0,1,Summer,0,0,0,1
0.304,0,0,0,1,Winter,0,0,0,0
0.071,0,0,0,1,Summer,0,1,0,0
0.0,0,0,0,0,Fall,0,0,0,0
0.154,0,0,0,1,Fall,0,0,0,0
0.0,0,0,0,1,Summer,0,0,0,0
2.604,0,0,0,0,Winter,0,0,0,0
0.139,0,0,0,0,Winter,0,0,0,1
0.168,0,0,0,1,Winter,0,0,0,0
0.063,0,0,0,0,Fall,0,0,1,0
0.0,0,0,0,1,Spring,0,0,0,1
0.001,0,0,0,0,Fall,0,0,0,1
1.64,0,0,0,1,Winter,0,0,0,0
2.412,0,0,0,1,Fall,0,0,0,0
0.0,0,0,0,0,Winter,1,0,1,1
0.144,0,0,0,1,Winter,0,0,0,0
1.286,0,0,0,1,Spring,0,0,0,0
4.556,0,0,0,1,Summer,0,0,0,0
7.829999923706055,0,0,0,1,Winter,0,0,0,0
0.481,0,0,0,1,Fall,0,1,0,1
0.0,0,0,0,1,Spring,0,0,0,1
0.0,0,0,0,1,Fall,0,1,0,1
0.403,0,0,0,1,Spring,0,0,0,1
0.05,0,0,0,1,Summer,0,0,0,0
0.944,0,0,0,0,Fall,0,0,0,0
0.772,0,0,0,1,Summer,0,0,0,0
2.549999952316284,0,0,0,0,Summer,0,1,0,0
3.618,0,0,0,1,Winter,1,0,0,0
0.0,0,0,0,1,Fall,0,1,1,1
0.243,0,0,0,0,Winter,0,0,0,0
2.276,0,0,0,0,Winter,0,0,0,0
0.933,0,0,0,1,Winter,0,0,0,0
0.906,0,0,0,0,Winter,0,0,0,2
0.0,0,0,0,1,Summer,0,0,0,1
0.286,0,0,0,0,Winter,0,0,0,0
0.3499999940395355,0,0,0,1,Spring,0,0,0,0
0.1669999999999999,0,0,0,0,Fall,0,0,0,0
0.298,0,0,0,0,Spring,0,0,0,0
0.01,0,0,0,1,Winter,0,0,0,0
0.0,0,0,0,0,Fall,0,0,1,2
0.0,0,0,0,1,Fall,0,0,0,0
1.211,0,0,0,0,Winter,1,0,0,0
0.092,0,0,0,1,Winter,1,0,0,0
0.395,0,0,0,1,Spring,0,0,0,2
0.64,0,0,0,1,Summer,0,0,0,1
0.264,0,0,0,0,Fall,0,1,0,0
1.203,0,0,0,1,Summer,0,0,1,0
0.0,0,0,0,1,Spring,0,0,0,0
3.438,0,0,0,1,Fall,0,0,0,0
2.753,0,0,0,1,Winter,0,1,0,0
0.02,0,0,0,1,Winter,0,0,0,1
2.076,0,0,0,1,Winter,0,0,0,0
0.205,0,0,0,1,Spring,0,0,0,0
0.605,0,0,0,0,Winter,0,1,0,1
1.712,0,0,0,1,Summer,0,0,0,0
0.341,0,0,0,1,Fall,0,0,0,0
0.908,0,0,0,0,Fall,0,0,1,1
0.01,0,0,0,0,Winter,0,0,0,0
2.006,0,0,0,1,Fall,0,0,0,0
0.01,0,0,0,1,Winter,0,0,0,3
0.375,0,0,0,1,Fall,0,0,0,0
0.0,0,0,0,0,Fall,0,0,0,0
0.0,0,0,0,0,Fall,0,0,0,1
0.386,0,0,0,1,Winter,0,1,0,0
0.374,0,0,0,1,Summer,0,0,0,0
0.0,0,0,0,1,Spring,0,0,0,1
0.335,0,0,0,1,Fall,0,0,0,0
3.686,0,0,0,1,Fall,0,0,0,0
0.412,0,0,0,1,Fall,0,0,0,0
0.617,0,0,0,1,Spring,0,0,0,1
3.539,0,0,0,0,Winter,1,0,1,0
0.063,0,0,0,1,Fall,0,0,0,0
0.388,0,0,0,1,Winter,0,0,0,0
1.033,0,0,0,0,Fall,0,0,0,0
0.0,0,0,0,0,Spring,0,0,0,2
0.352,0,0,0,1,Winter,0,0,0,0
2.068,0,0,0,1,Summer,0,0,0,0
0.01,0,0,0,1,Spring,0,0,0,1
0.267,0,0,0,0,Winter,0,0,0,1
0.8340000000000001,0,0,0,1,Summer,0,0,0,0
3.471,0,0,0,0,Fall,0,0,0,0
0.161,0,0,0,1,Summer,0,0,0,0
0.89,0,0,0,1,Summer,0,0,0,0
0.112,0,0,1,0,Winter,0,0,0,0
0.065,0,0,0,1,Fall,0,1,0,0
1.113,0,0,0,1,Summer,0,0,0,0
0.284,0,0,0,0,Summer,0,0,0,0
0.0,0,0,0,1,Winter,0,0,0,0
0.236,0,0,0,1,Winter,0,0,0,0
0.452,0,0,0,1,Spring,0,1,0,1
5.026,0,0,0,1,Winter,0,1,0,0
0.033,0,0,0,0,Winter,0,0,0,0
0.087,0,0,0,0,Winter,0,1,0,0
0.077,0,0,0,0,Fall,0,0,0,0
0.615,0,0,0,1,Spring,0,0,1,0
0.8320000000000001,0,0,0,1,Winter,0,0,0,0
4.689,0,0,0,0,Spring,1,0,1,0
0.317,0,0,0,1,Summer,0,0,0,0
0.01,0,0,0,1,Spring,0,0,0,0
0.0,0,0,0,1,Summer,0,0,1,0
0.121,0,0,0,0,Fall,0,0,0,0
1.061,0,0,0,1,Winter,0,0,0,0
0.057,0,0,0,0,Winter,0,0,0,0
0.1669999999999999,0,0,0,0,Winter,0,0,0,0
0.078,0,0,0,0,Fall,0,1,0,0
1.616,0,0,0,0,Winter,0,0,0,0
0.017,0,0,0,1,Fall,0,0,0,0
0.67,0,0,0,0,Fall,0,0,0,0
0.237,0,0,0,1,Winter,0,0,0,0
0.231,0,0,0,0,Winter,0,0,0,0
0.463,0,0,0,1,Fall,0,0,0,0
1.9,0,0,0,0,Fall,0,1,0,0
2.990000009536743,0,0,0,1,Fall,0,0,0,0
0.0,0,0,0,0,Summer,0,1,0,2
0.0099999997764825,0,0,0,1,Spring,0,0,0,2
0.23,0,0,0,1,Summer,0,0,0,0
0.048,0,0,0,1,Summer,0,0,0,0
0.441,0,0,0,1,Winter,0,0,0,0
1.148,0,0,0,1,Winter,0,0,0,1
0.076,0,0,0,1,Fall,0,0,0,0
0.816,0,0,0,1,Winter,0,0,0,0
2.116,0,0,0,1,Winter,0,0,0,0
0.765,0,0,0,1,Spring,0,1,0,0
0.477,0,0,0,0,Winter,0,0,0,0
0.302,0,0,0,0,Winter,0,0,0,0
0.406,0,0,0,1,Fall,0,0,0,0
0.7290000000000001,0,0,0,1,Fall,0,1,0,0
0.015,0,0,0,0,Fall,0,0,0,0
0.637,0,0,0,1,Spring,0,0,0,3
1.703,0,0,0,0,Fall,0,0,0,0
0.0099999997764825,0,0,0,1,Spring,0,0,1,0
0.142,0,0,0,0,Winter,0,0,0,0
0.851,0,0,0,1,Spring,0,0,0,0
2.421,0,0,0,1,Spring,0,0,0,0
0.408,0,0,0,1,Winter,0,0,0,0
0.0,0,0,0,1,Summer,0,0,1,0
0.488,0,0,0,0,Fall,0,0,0,0
1.209,0,0,0,0,Winter,0,0,0,0
0.0099999997764825,0,0,0,1,Spring,0,0,0,0
0.0,0,0,0,1,Fall,0,1,0,0
2.628,0,0,0,0,Winter,0,1,0,0
0.449,0,0,0,0,Fall,0,1,0,0
0.0,0,0,0,1,Winter,0,0,0,0
3.019,0,0,0,0,Winter,0,1,0,0
0.044,0,0,0,1,Winter,0,0,0,0
0.478,0,0,0,1,Summer,0,1,0,0
0.086,1,0,0,1,Spring,0,0,0,0
0.1639999999999999,0,0,0,1,Spring,0,0,1,0
0.04,0,0,0,0,Winter,0,0,0,0
0.217,0,0,0,0,Fall,0,1,0,0
0.0,0,0,1,1,Spring,0,1,0,1
0.262,0,0,0,0,Spring,0,0,0,0
8.270000457763674,0,0,0,1,Spring,0,0,0,0
0.009,0,0,0,0,Fall,0,1,0,1
0.0,0,0,0,1,Spring,0,0,0,0
1.648,0,0,0,0,Fall,0,0,0,0
0.01,0,0,0,0,Winter,0,0,0,0
0.02,0,0,0,1,Spring,0,0,0,0
0.019,0,0,0,0,Fall,0,0,0,1
0.112,0,0,0,0,Fall,0,0,0,0
0.038,0,0,0,0,Winter,0,1,0,1
0.452,0,0,0,0,Winter,0,0,0,0
0.1639999999999999,0,0,0,0,Winter,0,0,1,1
0.127,0,0,0,0,Winter,0,0,0,0
1.584,0,0,0,1,Fall,0,0,0,0
3.232,0,0,0,0,Winter,0,0,0,0
0.0,0,0,0,0,Winter,0,0,0,1
0.237,0,0,0,0,Fall,0,1,0,1
2.801,0,0,0,1,Fall,0,0,0,0
7.61,0,0,0,1,Spring,0,0,0,0
0.033,0,0,0,1,Spring,0,0,0,2
0.18,0,0,0,1,Spring,0,0,0,0
0.484,0,0,0,0,Winter,0,1,0,0
0.0,0,0,0,1,Summer,0,0,0,1
2.139,0,0,0,0,Winter,0,0,0,1
0.46,0,0,0,0,Fall,0,0,0,0
0.038,0,0,0,0,Winter,0,0,1,0
0.04,0,0,0,0,Fall,0,0,0,1
0.46,0,0,0,1,Spring,0,0,0,0
2.194,0,0,0,1,Winter,0,0,0,0
0.304,0,0,0,0,Winter,0,0,0,0
0.052,0,0,0,0,Fall,0,1,0,0
0.0,0,0,0,1,Spring,0,1,0,1
0.011,0,0,0,0,Winter,0,0,0,0
2.7899999618530287,0,0,0,1,Spring,0,0,0,0
0.579,0,0,0,1,Winter,0,0,0,0
0.0,0,0,0,0,Winter,0,0,0,0
0.0,0,0,0,1,Winter,0,1,0,1
0.01,0,0,0,1,Winter,0,0,0,1
2.3280000000000003,0,0,0,0,Winter,0,0,0,0
1.067,0,0,0,1,Spring,0,0,0,0
0.146,0,0,0,0,Fall,0,0,0,0
0.175,0,0,0,0,Fall,0,0,0,1
2.649,0,0,0,1,Summer,0,0,0,0
4.87,0,0,0,0,Fall,0,0,0,0
0.973,0,0,0,1,Fall,0,1,0,0
0.042,0,0,0,1,Summer,0,0,1,0
2.169,0,0,0,1,Winter,0,0,0,0
1.366,0,0,0,1,Fall,0,0,0,0
0.092,0,0,0,1,Summer,0,0,0,0
0.7829999999999999,0,0,0,0,Summer,0,0,0,1
0.119999997317791,0,0,0,0,Summer,0,1,0,2
0.045,0,0,0,0,Winter,0,0,0,0
0.41,0,0,0,0,Winter,0,0,0,1
0.274,0,0,0,0,Winter,0,0,0,0
0.0,0,0,0,0,Fall,0,0,0,2
0.056,0,0,0,1,Summer,0,0,0,0
1.113,0,0,0,1,Spring,0,0,0,0
0.363,0,1,0,1,Summer,0,0,0,1
1.23,0,0,0,1,Spring,0,0,1,0
0.8320000000000001,0,0,0,1,Fall,0,0,0,0
